,Year,Month,Day,StockName,Positive,Negative,Neutral,Total Tweets
533,2021,7,18,Tesla,31.0,3.0,25.0,59.0
534,2021,7,19,Tesla,44.0,12.0,36.0,92.0
535,2021,7,20,Tesla,41.0,12.0,54.0,107.0
536,2021,7,21,Tesla,47.0,19.0,44.0,110.0
537,2021,7,22,Tesla,39.0,20.0,28.0,87.0
538,2021,7,23,Tesla,44.0,13.0,37.0,94.0
539,2021,7,24,Tesla,26.0,5.0,26.0,57.0
540,2021,7,25,Tesla,24.0,11.0,26.0,61.0
541,2021,7,26,Tesla,108.0,31.0,101.0,240.0
542,2021,7,27,Tesla,96.0,45.0,119.0,260.0
543,2021,7,28,Tesla,43.0,19.0,67.0,129.0
544,2021,7,29,Tesla,57.0,16.0,98.0,171.0
545,2021,7,30,Tesla,57.0,22.0,70.0,149.0
546,2021,7,31,Tesla,26.0,12.0,16.0,54.0
547,2021,8,1,Tesla,26.0,7.0,35.0,68.0
548,2021,8,2,Tesla,64.0,27.0,92.0,183.0
549,2021,8,3,Tesla,55.0,20.0,55.0,130.0
550,2021,8,4,Tesla,38.0,9.0,40.0,87.0
551,2021,8,5,Tesla,53.0,31.0,63.0,147.0
552,2021,8,6,Tesla,54.0,32.0,37.0,123.0
553,2021,8,7,Tesla,14.0,14.0,21.0,49.0
554,2021,8,8,Tesla,16.0,7.0,26.0,49.0
555,2021,8,9,Tesla,38.0,25.0,24.0,87.0
556,2021,8,10,Tesla,48.0,21.0,41.0,110.0
557,2021,8,11,Tesla,31.0,15.0,38.0,84.0
558,2021,8,12,Tesla,42.0,20.0,46.0,108.0
559,2021,8,13,Tesla,36.0,13.0,18.0,67.0
560,2021,8,14,Tesla,21.0,2.0,10.0,33.0
561,2021,8,15,Tesla,20.0,8.0,13.0,41.0
562,2021,8,16,Tesla,52.0,13.0,67.0,132.0
563,2021,8,17,Tesla,42.0,24.0,64.0,130.0
564,2021,8,18,Tesla,50.0,24.0,50.0,124.0
565,2021,8,19,Tesla,34.0,16.0,46.0,96.0
566,2021,8,20,Tesla,93.0,31.0,103.0,227.0
567,2021,8,21,Tesla,30.0,7.0,25.0,62.0
568,2021,8,22,Tesla,24.0,8.0,19.0,51.0
569,2021,8,23,Tesla,45.0,12.0,45.0,102.0
570,2021,8,24,Tesla,43.0,8.0,41.0,92.0
571,2021,8,25,Tesla,48.0,19.0,33.0,100.0
572,2021,8,26,Tesla,40.0,9.0,39.0,88.0
573,2021,8,27,Tesla,27.0,14.0,36.0,77.0
574,2021,8,28,Tesla,17.0,9.0,24.0,50.0
575,2021,8,29,Tesla,27.0,5.0,19.0,51.0
576,2021,8,30,Tesla,49.0,13.0,49.0,111.0
577,2021,8,31,Tesla,41.0,13.0,46.0,100.0
578,2021,9,1,Tesla,28.0,17.0,48.0,93.0
579,2021,9,2,Tesla,27.0,16.0,25.0,68.0
580,2021,9,3,Tesla,26.0,13.0,35.0,74.0
581,2021,9,4,Tesla,21.0,7.0,22.0,50.0
582,2021,9,5,Tesla,21.0,5.0,20.0,46.0
583,2021,9,6,Tesla,27.0,3.0,31.0,61.0
584,2021,9,7,Tesla,42.0,13.0,41.0,96.0
585,2021,9,8,Tesla,42.0,21.0,45.0,108.0
586,2021,9,9,Tesla,32.0,20.0,41.0,93.0
587,2021,9,10,Tesla,39.0,16.0,32.0,87.0
588,2021,9,11,Tesla,30.0,10.0,19.0,59.0
589,2021,9,12,Tesla,25.0,11.0,14.0,50.0
590,2021,9,13,Tesla,47.0,22.0,28.0,97.0
591,2021,9,14,Tesla,31.0,14.0,36.0,81.0
592,2021,9,15,Tesla,46.0,19.0,38.0,103.0
593,2021,9,16,Tesla,34.0,14.0,33.0,81.0
594,2021,9,17,Tesla,29.0,14.0,41.0,84.0
595,2021,9,18,Tesla,33.0,12.0,22.0,67.0
596,2021,9,19,Tesla,23.0,12.0,28.0,63.0
597,2021,9,20,Tesla,61.0,21.0,39.0,121.0
