,Year,Month,Day,StockName,Positive,Negative,Neutral,Total Tweets
537,2021,6,23,Apple,22.0,7.0,12.0,41.0
538,2021,6,24,Apple,25.0,1.0,14.0,40.0
539,2021,6,25,Apple,20.0,3.0,12.0,35.0
540,2021,6,26,Apple,15.0,4.0,15.0,34.0
541,2021,6,27,Apple,7.0,1.0,8.0,16.0
542,2021,6,28,Apple,27.0,5.0,14.0,46.0
543,2021,6,29,Apple,25.0,5.0,18.0,48.0
544,2021,6,30,Apple,21.0,2.0,15.0,38.0
545,2021,7,1,Apple,14.0,8.0,14.0,36.0
546,2021,7,2,Apple,30.0,10.0,23.0,63.0
547,2021,7,3,Apple,12.0,2.0,10.0,24.0
548,2021,7,4,Apple,4.0,2.0,6.0,12.0
549,2021,7,5,Apple,10.0,2.0,6.0,18.0
550,2021,7,6,Apple,22.0,5.0,22.0,49.0
551,2021,7,7,Apple,37.0,11.0,26.0,74.0
552,2021,7,8,Apple,29.0,11.0,12.0,52.0
553,2021,7,9,Apple,29.0,7.0,22.0,58.0
554,2021,7,10,Apple,10.0,2.0,13.0,25.0
555,2021,7,11,Apple,5.0,1.0,9.0,15.0
556,2021,7,12,Apple,21.0,5.0,16.0,42.0
557,2021,7,13,Apple,19.0,6.0,20.0,45.0
558,2021,7,14,Apple,30.0,11.0,38.0,79.0
559,2021,7,15,Apple,23.0,11.0,23.0,57.0
560,2021,7,16,Apple,20.0,9.0,20.0,49.0
561,2021,7,17,Apple,6.0,3.0,9.0,18.0
562,2021,7,18,Apple,7.0,1.0,5.0,13.0
563,2021,7,19,Apple,22.0,7.0,24.0,53.0
564,2021,7,20,Apple,11.0,7.0,21.0,39.0
565,2021,7,21,Apple,19.0,7.0,15.0,41.0
566,2021,7,22,Apple,19.0,6.0,18.0,43.0
567,2021,7,23,Apple,15.0,11.0,14.0,40.0
568,2021,7,24,Apple,11.0,2.0,7.0,20.0
569,2021,7,25,Apple,11.0,3.0,8.0,22.0
570,2021,7,26,Apple,21.0,10.0,20.0,51.0
571,2021,7,27,Apple,42.0,21.0,37.0,100.0
572,2021,7,28,Apple,40.0,18.0,41.0,99.0
573,2021,7,29,Apple,13.0,8.0,18.0,39.0
574,2021,7,30,Apple,19.0,5.0,22.0,46.0
575,2021,7,31,Apple,8.0,5.0,14.0,27.0
576,2021,8,1,Apple,8.0,4.0,17.0,29.0
577,2021,8,2,Apple,11.0,9.0,23.0,43.0
578,2021,8,3,Apple,7.0,4.0,14.0,25.0
579,2021,8,4,Apple,12.0,4.0,13.0,29.0
580,2021,8,5,Apple,15.0,9.0,15.0,39.0
581,2021,8,6,Apple,9.0,8.0,12.0,29.0
582,2021,8,7,Apple,1.0,4.0,11.0,16.0
583,2021,8,8,Apple,6.0,3.0,5.0,14.0
584,2021,8,9,Apple,10.0,6.0,19.0,35.0
585,2021,8,10,Apple,11.0,10.0,24.0,45.0
586,2021,8,11,Apple,12.0,7.0,13.0,32.0
